account_id,month,active_users,features_adopted,logins
A000360,2025-09-25 10:21:31.320096,7,4,131
A000360,2025-10-25 10:21:31.320096,9,4,70
A000360,2025-11-24 10:21:31.320096,8,4,121
A000360,2025-12-24 10:21:31.320096,9,4,88
A000360,2026-01-23 10:21:31.320096,8,4,81
A000360,2026-02-22 10:21:31.320096,8,4,72
A000360,2026-03-24 10:21:31.320096,7,4,134
A000360,2026-04-23 10:21:31.320096,8,4,77
A000360,2026-05-23 10:21:31.320096,8,4,96
A000360,2026-06-22 10:21:31.320096,8,4,93
A000361,2024-05-31 10:35:37.276726,7,3,108
A000361,2024-06-30 10:35:37.276726,9,3,152
A000361,2024-07-30 10:35:37.276726,9,3,100
A000361,2024-08-29 10:35:37.276726,10,4,112
A000361,2024-09-28 10:35:37.276726,9,4,123
A000361,2024-10-28 10:35:37.276726,9,4,163
A000361,2024-11-27 10:35:37.276726,9,4,166
A000361,2024-12-27 10:35:37.276726,11,4,201
A000361,2025-01-26 10:35:37.276726,11,5,117
A000361,2025-02-25 10:35:37.276726,11,5,147
A000361,2025-03-27 10:35:37.276726,11,5,144
A000361,2025-04-26 10:35:37.276726,11,5,103
A000361,2025-05-26 10:35:37.276726,11,5,125
A000361,2025-06-25 10:35:37.276726,11,6,194
A000361,2025-07-25 10:35:37.276726,11,6,188
A000361,2025-08-24 10:35:37.276726,13,6,234
A000361,2025-09-23 10:35:37.276726,10,6,84
A000361,2025-10-23 10:35:37.276726,13,6,109
A000361,2025-11-22 10:35:37.276726,12,6,227
A000361,2026-01-21 10:35:37.276726,13,7,262
A000361,2026-02-20 10:35:37.276726,12,7,226
A000361,2026-03-22 10:35:37.276726,14,7,238
A000361,2026-04-21 10:35:37.276726,12,7,187
A000361,2026-05-21 10:35:37.276726,12,8,172
A000361,2026-06-20 10:35:37.276726,14,8,235
A000361,2026-07-20 10:35:37.276726,14,8,123
A000362,2025-10-29 22:13:57.653023,2,4,22
A000362,2025-11-28 22:13:57.653023,2,4,35
A000362,2025-12-28 22:13:57.653023,2,4,24
A000362,2026-01-27 22:13:57.653023,2,3,27
A000362,2026-02-26 22:13:57.653023,2,3,17
A000362,2026-03-28 22:13:57.653023,1,3,19
A000362,2026-04-27 22:13:57.653023,1,3,22
A000362,2026-05-27 22:13:57.653023,1,3,11
A000362,2026-06-26 22:13:57.653023,1,3,13
A000362,2026-07-26 22:13:57.653023,1,2,14
A000363,2025-08-27 23:42:19.119285,24,3,474
A000363,2025-09-26 23:42:19.119285,22,3,275
A000363,2025-10-26 23:42:19.119285,24,3,355
A000363,2025-11-25 23:42:19.119285,21,3,236
A000363,2025-12-25 23:42:19.119285,24,3,435
A000363,2026-01-24 23:42:19.119285,22,3,416
A000363,2026-02-23 23:42:19.119285,22,3,393
A000363,2026-03-25 23:42:19.119285,22,3,195
A000363,2026-04-24 23:42:19.119285,22,3,219
A000363,2026-05-24 23:42:19.119285,22,3,405
A000363,2026-06-23 23:42:19.119285,24,3,376
A000363,2026-07-23 23:42:19.119285,24,3,399
A000364,2023-10-09 07:36:12.627463,3,4,52
A000364,2023-11-08 07:36:12.627463,3,4,43
A000364,2023-12-08 07:36:12.627463,3,4,59
A000364,2024-01-07 07:36:12.627463,3,4,46
A000364,2024-02-06 07:36:12.627463,3,4,35
A000364,2024-03-07 07:36:12.627463,3,4,29
A000364,2024-04-06 07:36:12.627463,3,4,54
A000364,2024-05-06 07:36:12.627463,3,4,27
A000364,2024-06-05 07:36:12.627463,3,4,27
A000364,2024-07-05 07:36:12.627463,3,4,41
A000364,2024-08-04 07:36:12.627463,3,4,42
A000364,2024-09-03 07:36:12.627463,3,4,38
A000364,2024-10-03 07:36:12.627463,3,4,33
A000364,2024-11-02 07:36:12.627463,3,4,39
A000364,2024-12-02 07:36:12.627463,3,4,42
A000364,2025-01-01 07:36:12.627463,3,4,54
A000364,2025-01-31 07:36:12.627463,3,4,41
A000364,2025-03-02 07:36:12.627463,3,4,45
A000364,2025-04-01 07:36:12.627463,3,4,55
A000364,2025-05-01 07:36:12.627463,3,4,48
A000364,2025-05-31 07:36:12.627463,3,4,41
A000364,2025-06-30 07:36:12.627463,3,4,34
A000364,2025-07-30 07:36:12.627463,3,4,49
A000364,2025-08-29 07:36:12.627463,3,4,53
A000364,2025-09-28 07:36:12.627463,3,4,28
A000364,2025-10-28 07:36:12.627463,3,4,40
A000364,2025-11-27 07:36:12.627463,3,4,49
A000364,2025-12-27 07:36:12.627463,3,4,47
A000364,2026-01-26 07:36:12.627463,3,4,45
A000364,2026-02-25 07:36:12.627463,3,4,33
A000364,2026-03-27 07:36:12.627463,3,4,29
A000364,2026-04-26 07:36:12.627463,3,4,32
A000364,2026-05-26 07:36:12.627463,3,4,43
A000364,2026-06-25 07:36:12.627463,3,4,61
A000364,2026-07-25 07:36:12.627463,3,4,49
A000365,2023-09-11 17:44:51.325884,4,2,51
A000365,2023-10-11 17:44:51.325884,4,2,63
A000365,2023-11-10 17:44:51.325884,4,2,72
A000365,2023-12-10 17:44:51.325884,4,2,49
A000365,2024-01-09 17:44:51.325884,4,2,55
A000365,2024-02-08 17:44:51.325884,4,2,37
A000365,2024-03-09 17:44:51.325884,4,2,34
A000365,2024-04-08 17:44:51.325884,4,2,40
A000365,2024-05-08 17:44:51.325884,4,2,55
A000365,2024-06-07 17:44:51.325884,4,2,69
A000365,2024-07-07 17:44:51.325884,4,2,73
A000365,2024-08-06 17:44:51.325884,4,2,34
A000365,2024-09-05 17:44:51.325884,4,2,37
A000365,2024-10-05 17:44:51.325884,4,2,63
A000365,2024-11-04 17:44:51.325884,4,2,60
A000365,2024-12-04 17:44:51.325884,4,2,73
A000365,2025-01-03 17:44:51.325884,4,2,72
A000365,2025-02-02 17:44:51.325884,4,2,57
A000365,2025-03-04 17:44:51.325884,4,2,77
A000365,2025-04-03 17:44:51.325884,4,2,48
A000365,2025-05-03 17:44:51.325884,4,2,39
A000365,2025-06-02 17:44:51.325884,4,2,35
A000365,2025-07-02 17:44:51.325884,4,2,56
A000365,2025-08-31 17:44:51.325884,4,2,76
A000365,2025-09-30 17:44:51.325884,4,2,55
A000365,2025-10-30 17:44:51.325884,4,2,43
A000365,2025-11-29 17:44:51.325884,4,2,53
A000365,2025-12-29 17:44:51.325884,4,2,34
A000365,2026-01-28 17:44:51.325884,4,2,50
A000365,2026-02-27 17:44:51.325884,4,2,58
A000365,2026-03-29 17:44:51.325884,4,2,81
A000365,2026-04-28 17:44:51.325884,4,2,68
A000365,2026-05-28 17:44:51.325884,4,2,79
A000365,2026-06-27 17:44:51.325884,4,2,47
A000365,2026-07-27 17:44:51.325884,4,2,68
A000366,2023-11-17 18:57:38.292183,16,4,295
A000366,2023-12-17 18:57:38.292183,14,4,235
A000366,2024-01-16 18:57:38.292183,15,4,205
A000366,2024-02-15 18:57:38.292183,16,4,205
A000366,2024-03-16 18:57:38.292183,14,4,185
A000366,2024-04-15 18:57:38.292183,15,4,194
A000366,2024-05-15 18:57:38.292183,15,4,251
A000366,2024-06-14 18:57:38.292183,16,4,264
A000366,2024-07-14 18:57:38.292183,16,4,241
A000366,2024-08-13 18:57:38.292183,14,4,222
A000366,2024-09-12 18:57:38.292183,15,4,175
A000366,2024-10-12 18:57:38.292183,16,4,258
A000366,2024-11-11 18:57:38.292183,15,4,147
A000366,2024-12-11 18:57:38.292183,14,4,173
A000366,2025-01-10 18:57:38.292183,14,4,132
A000366,2025-02-09 18:57:38.292183,16,4,234
A000366,2025-03-11 18:57:38.292183,14,4,141
A000366,2025-05-10 18:57:38.292183,14,4,231
A000366,2025-06-09 18:57:38.292183,15,4,156
A000366,2025-07-09 18:57:38.292183,14,4,165
A000366,2025-08-08 18:57:38.292183,14,4,149
A000366,2025-09-07 18:57:38.292183,14,4,179
A000366,2025-10-07 18:57:38.292183,16,4,134
A000366,2025-11-06 18:57:38.292183,16,4,230
A000366,2025-12-06 18:57:38.292183,15,4,226
A000366,2026-01-05 18:57:38.292183,15,4,152
A000366,2026-02-04 18:57:38.292183,15,4,139
A000366,2026-03-06 18:57:38.292183,16,4,146
A000366,2026-04-05 18:57:38.292183,15,4,145
A000366,2026-05-05 18:57:38.292183,14,4,150
A000366,2026-06-04 18:57:38.292183,16,4,127
A000366,2026-07-04 18:57:38.292183,14,4,205
A000367,2024-05-24 02:43:36.175362,2,3,37
A000367,2024-06-23 02:43:36.175362,2,3,26
A000367,2024-07-23 02:43:36.175362,1,2,20
A000367,2024-08-22 02:43:36.175362,1,2,23
A000367,2024-09-21 02:43:36.175362,1,2,9
A000368,2025-05-13 12:06:09.618924,3,4,35
A000368,2025-06-12 12:06:09.618924,3,4,51
A000368,2025-07-12 12:06:09.618924,3,4,60
A000368,2025-08-11 12:06:09.618924,3,4,49
A000368,2025-09-10 12:06:09.618924,3,4,44
A000368,2025-10-10 12:06:09.618924,3,4,49
A000368,2025-11-09 12:06:09.618924,3,4,50
A000368,2025-12-09 12:06:09.618924,3,4,35
A000368,2026-01-08 12:06:09.618924,3,4,27
A000368,2026-02-07 12:06:09.618924,3,4,30
A000368,2026-03-09 12:06:09.618924,3,4,51
A000368,2026-04-08 12:06:09.618924,3,4,43
A000368,2026-05-08 12:06:09.618924,3,4,31
A000368,2026-06-07 12:06:09.618924,3,4,36
A000368,2026-07-07 12:06:09.618924,3,4,49
A000369,2025-09-15 17:03:19.293985,12,2,127
A000369,2025-10-15 17:03:19.293985,11,2,113
A000369,2025-11-14 17:03:19.293985,11,2,102
A000369,2025-12-14 17:03:19.293985,12,2,206
A000369,2026-01-13 17:03:19.293985,12,2,103
A000369,2026-03-14 17:03:19.293985,11,2,201
A000369,2026-04-13 17:03:19.293985,11,2,215
A000369,2026-05-13 17:03:19.293985,12,2,127
A000369,2026-06-12 17:03:19.293985,12,2,109
A000369,2026-07-12 17:03:19.293985,12,2,178
A000370,2023-08-01 20:14:59.007459,10,3,129
A000370,2023-08-31 20:14:59.007459,9,3,119
A000370,2023-09-30 20:14:59.007459,11,3,205
A000370,2023-10-30 20:14:59.007459,10,3,114
A000370,2023-11-29 20:14:59.007459,10,4,111
A000370,2023-12-29 20:14:59.007459,10,4,129
A000370,2024-01-28 20:14:59.007459,11,4,206
A000370,2024-02-27 20:14:59.007459,9,4,168
A000370,2024-03-28 20:14:59.007459,10,4,164
A000370,2024-04-27 20:14:59.007459,10,4,120
A000370,2024-05-27 20:14:59.007459,11,4,112
A000370,2024-06-26 20:14:59.007459,10,5,141
A000370,2024-07-26 20:14:59.007459,10,5,97
A000370,2024-08-25 20:14:59.007459,12,5,243
A000370,2024-09-24 20:14:59.007459,14,5,189
A000370,2024-10-24 20:14:59.007459,13,5,200
A000370,2024-11-23 20:14:59.007459,10,5,195
A000370,2024-12-23 20:14:59.007459,13,5,144
A000370,2025-01-22 20:14:59.007459,14,6,180
A000370,2025-02-21 20:14:59.007459,12,6,198
A000370,2025-03-23 20:14:59.007459,14,6,218
A000370,2025-04-22 20:14:59.007459,11,6,135
A000370,2025-05-22 20:14:59.007459,11,6,138
A000370,2025-06-21 20:14:59.007459,15,6,167
A000370,2025-08-20 20:14:59.007459,13,6,176
A000370,2025-09-19 20:14:59.007459,14,7,121
A000370,2025-11-18 20:14:59.007459,13,7,108
A000370,2025-12-18 20:14:59.007459,13,7,152
A000370,2026-01-17 20:14:59.007459,16,7,220
A000370,2026-02-16 20:14:59.007459,15,7,189
A000370,2026-03-18 20:14:59.007459,17,7,142
A000370,2026-04-17 20:14:59.007459,16,8,312
A000370,2026-06-16 20:14:59.007459,14,8,213
A000370,2026-07-16 20:14:59.007459,15,8,252
A000371,2026-03-03 21:04:12.532059,6,4,102
A000371,2026-04-02 21:04:12.532059,6,4,104
A000371,2026-05-02 21:04:12.532059,6,4,72
A000371,2026-06-01 21:04:12.532059,6,4,89
A000371,2026-07-01 21:04:12.532059,6,4,45
A000371,2026-07-31 21:04:12.532059,6,4,54
A000372,2024-09-07 10:34:43.825824,8,3,94
A000372,2024-10-07 10:34:43.825824,7,3,110
A000372,2024-11-06 10:34:43.825824,7,3,113
A000372,2025-01-05 10:34:43.825824,6,3,110
A000372,2025-02-04 10:34:43.825824,8,3,125
A000372,2025-03-06 10:34:43.825824,6,3,89
A000372,2025-04-05 10:34:43.825824,8,3,105
A000372,2025-05-05 10:34:43.825824,7,3,105
A000372,2025-06-04 10:34:43.825824,7,3,124
A000372,2025-07-04 10:34:43.825824,8,3,104
A000372,2025-08-03 10:34:43.825824,8,3,66
A000372,2025-09-02 10:34:43.825824,8,3,75
A000372,2025-10-02 10:34:43.825824,7,3,131
A000372,2025-11-01 10:34:43.825824,7,3,53
A000372,2025-12-01 10:34:43.825824,8,3,145
A000372,2025-12-31 10:34:43.825824,7,3,120
A000372,2026-01-30 10:34:43.825824,7,3,114
A000372,2026-03-01 10:34:43.825824,7,3,93
A000372,2026-03-31 10:34:43.825824,7,3,98
A000372,2026-04-30 10:34:43.825824,7,3,121
A000372,2026-05-30 10:34:43.825824,7,3,60
A000372,2026-06-29 10:34:43.825824,7,3,93
A000372,2026-07-29 10:34:43.825824,7,3,82
A000373,2023-08-14 20:00:58.695614,10,3,182
A000373,2023-09-13 20:00:58.695614,11,3,144
A000373,2023-10-13 20:00:58.695614,10,3,155
A000373,2023-11-12 20:00:58.695614,11,3,186
A000373,2023-12-12 20:00:58.695614,10,3,135
A000373,2024-01-11 20:00:58.695614,10,3,171
A000373,2024-02-10 20:00:58.695614,10,3,173
A000373,2024-03-11 20:00:58.695614,10,3,123
A000373,2024-04-10 20:00:58.695614,10,3,154
A000373,2024-05-10 20:00:58.695614,10,3,88
A000373,2024-06-09 20:00:58.695614,11,3,94
A000373,2024-07-09 20:00:58.695614,10,3,128
A000373,2024-08-08 20:00:58.695614,10,3,104
A000373,2024-09-07 20:00:58.695614,9,3,111
A000373,2024-10-07 20:00:58.695614,11,3,91
A000373,2024-11-06 20:00:58.695614,10,3,114
A000373,2024-12-06 20:00:58.695614,10,3,138
A000373,2025-01-05 20:00:58.695614,10,3,90
A000373,2025-02-04 20:00:58.695614,9,3,75
A000373,2025-03-06 20:00:58.695614,10,3,189
A000373,2025-04-05 20:00:58.695614,10,3,162
A000373,2025-05-05 20:00:58.695614,11,3,194
A000373,2025-06-04 20:00:58.695614,10,3,125
A000373,2025-07-04 20:00:58.695614,9,3,126
A000373,2025-08-03 20:00:58.695614,9,3,185
A000373,2025-09-02 20:00:58.695614,10,3,105
A000373,2025-10-02 20:00:58.695614,10,3,137
A000373,2025-11-01 20:00:58.695614,10,3,173
A000373,2025-12-01 20:00:58.695614,9,3,160
A000373,2025-12-31 20:00:58.695614,9,3,114
A000373,2026-01-30 20:00:58.695614,10,3,106
A000373,2026-03-01 20:00:58.695614,10,3,118
A000373,2026-03-31 20:00:58.695614,10,3,190
A000373,2026-04-30 20:00:58.695614,9,3,170
A000373,2026-05-30 20:00:58.695614,9,3,134
A000373,2026-06-29 20:00:58.695614,11,3,158
A000373,2026-07-29 20:00:58.695614,10,3,149
A000374,2024-07-04 18:51:39.316565,13,4,170
A000374,2024-08-03 18:51:39.316565,11,4,206
A000374,2024-09-02 18:51:39.316565,11,4,104
A000374,2024-10-02 18:51:39.316565,12,4,190
A000374,2024-11-01 18:51:39.316565,9,3,78
A000374,2024-12-01 18:51:39.316565,11,3,198
A000374,2024-12-31 18:51:39.316565,10,3,89
A000374,2025-01-30 18:51:39.316565,7,3,141
A000374,2025-03-01 18:51:39.316565,8,3,114
A000374,2025-03-31 18:51:39.316565,7,3,119
A000374,2025-04-30 18:51:39.316565,7,3,117
A000374,2025-05-30 18:51:39.316565,5,2,78
A000375,2026-03-10 16:55:16.721676,11,2,151
A000375,2026-04-09 16:55:16.721676,12,3,183
A000375,2026-05-09 16:55:16.721676,17,4,309
A000375,2026-06-08 16:55:16.721676,17,6,336
A000375,2026-07-08 16:55:16.721676,18,7,233
A000376,2025-06-28 12:50:17.762631,2,2,23
A000376,2025-07-28 12:50:17.762631,2,2,15
A000376,2025-08-27 12:50:17.762631,2,2,26
A000376,2025-09-26 12:50:17.762631,2,2,23
A000376,2025-10-26 12:50:17.762631,2,2,22
A000376,2025-11-25 12:50:17.762631,1,2,16
A000376,2025-12-25 12:50:17.762631,1,1,11
A000376,2026-01-24 12:50:17.762631,1,1,20
A000376,2026-02-23 12:50:17.762631,1,1,7
A000376,2026-03-25 12:50:17.762631,1,1,15
A000377,2025-11-07 15:21:43.712303,8,2,136
A000377,2025-12-07 15:21:43.712303,10,3,146
A000377,2026-01-06 15:21:43.712303,9,3,123
A000377,2026-02-05 15:21:43.712303,11,4,155
A000377,2026-03-07 15:21:43.712303,13,4,179
A000377,2026-04-06 15:21:43.712303,12,5,229
A000377,2026-05-06 15:21:43.712303,15,6,170
A000377,2026-06-05 15:21:43.712303,16,6,277
A000377,2026-07-05 15:21:43.712303,17,7,190
A000378,2025-07-16 12:35:00.190559,2,3,15
A000378,2025-08-15 12:35:00.190559,2,3,29
A000378,2025-09-14 12:35:00.190559,2,3,22
A000378,2025-10-14 12:35:00.190559,2,3,40
A000378,2025-11-13 12:35:00.190559,2,3,42
A000378,2025-12-13 12:35:00.190559,2,3,27
A000378,2026-01-12 12:35:00.190559,2,3,23
A000378,2026-02-11 12:35:00.190559,2,3,32
A000378,2026-03-13 12:35:00.190559,2,3,25
A000378,2026-04-12 12:35:00.190559,2,3,22
A000378,2026-05-12 12:35:00.190559,2,3,32
A000378,2026-06-11 12:35:00.190559,2,3,16
A000378,2026-07-11 12:35:00.190559,2,3,17
A000379,2026-07-06 04:32:10.649802,4,4,32
A000380,2025-07-29 04:09:59.421125,2,2,20
A000380,2025-09-27 04:09:59.421125,1,1,7
A000381,2024-07-09 05:19:34.807911,2,2,27
A000381,2024-08-08 05:19:34.807911,2,2,19
A000381,2024-09-07 05:19:34.807911,2,2,40
A000381,2024-10-07 05:19:34.807911,2,3,31
A000381,2024-11-06 05:19:34.807911,2,3,21
A000381,2024-12-06 05:19:34.807911,2,3,27
A000381,2025-02-04 05:19:34.807911,3,3,48
A000381,2025-03-06 05:19:34.807911,2,4,19
A000381,2025-04-05 05:19:34.807911,2,4,25
A000381,2025-05-05 05:19:34.807911,3,4,41
A000381,2025-06-04 05:19:34.807911,3,4,48
A000381,2025-07-04 05:19:34.807911,3,4,45
A000381,2025-08-03 05:19:34.807911,3,5,46
A000381,2025-09-02 05:19:34.807911,3,5,56
A000381,2025-10-02 05:19:34.807911,3,5,29
A000381,2025-11-01 05:19:34.807911,3,5,47
A000381,2025-12-01 05:19:34.807911,3,5,55
A000381,2025-12-31 05:19:34.807911,3,6,30
A000381,2026-01-30 05:19:34.807911,3,6,23
A000381,2026-03-01 05:19:34.807911,3,6,58
A000381,2026-03-31 05:19:34.807911,4,6,42
A000381,2026-05-30 05:19:34.807911,4,7,66
A000381,2026-06-29 05:19:34.807911,4,7,32
A000381,2026-07-29 05:19:34.807911,4,7,44
A000382,2023-06-29 15:34:46.529813,17,4,258
A000382,2023-07-29 15:34:46.529813,17,4,322
A000382,2023-08-28 15:34:46.529813,16,4,229
A000382,2023-09-27 15:34:46.529813,17,4,337
A000382,2023-10-27 15:34:46.529813,18,4,299
A000382,2023-11-26 15:34:46.529813,16,4,156
A000382,2023-12-26 15:34:46.529813,16,4,182
A000382,2024-01-25 15:34:46.529813,17,4,182
A000382,2024-02-24 15:34:46.529813,16,4,154
A000382,2024-03-25 15:34:46.529813,19,4,289
A000382,2024-04-24 15:34:46.529813,18,4,178
A000382,2024-05-24 15:34:46.529813,16,4,136
A000382,2024-06-23 15:34:46.529813,15,4,141
A000382,2024-08-22 15:34:46.529813,18,4,152
A000382,2024-09-21 15:34:46.529813,17,4,345
A000382,2024-10-21 15:34:46.529813,16,4,151
A000382,2024-11-20 15:34:46.529813,17,4,196
A000382,2024-12-20 15:34:46.529813,17,4,250
A000382,2025-01-19 15:34:46.529813,16,4,307
A000382,2025-02-18 15:34:46.529813,16,4,288
A000382,2025-03-20 15:34:46.529813,18,4,322
A000382,2025-04-19 15:34:46.529813,18,4,333
A000382,2025-05-19 15:34:46.529813,17,4,274
A000382,2025-06-18 15:34:46.529813,17,4,275
A000382,2025-07-18 15:34:46.529813,17,4,263
A000382,2025-08-17 15:34:46.529813,18,4,302
A000382,2025-09-16 15:34:46.529813,16,4,253
A000382,2025-10-16 15:34:46.529813,17,4,271
A000382,2025-11-15 15:34:46.529813,17,4,150
A000382,2025-12-15 15:34:46.529813,17,4,234
A000382,2026-01-14 15:34:46.529813,17,4,217
A000382,2026-02-13 15:34:46.529813,16,4,145
A000382,2026-03-15 15:34:46.529813,16,4,192
A000382,2026-04-14 15:34:46.529813,16,4,297
A000382,2026-05-14 15:34:46.529813,18,4,151
A000382,2026-06-13 15:34:46.529813,18,4,342
A000382,2026-07-13 15:34:46.529813,16,4,215
A000383,2025-01-05 12:51:27.458638,3,2,53
A000383,2025-02-04 12:51:27.458638,3,2,59
A000383,2025-04-05 12:51:27.458638,3,2,47
A000383,2025-05-05 12:51:27.458638,3,2,50
A000383,2025-06-04 12:51:27.458638,3,2,44
A000383,2025-07-04 12:51:27.458638,3,2,46
A000383,2025-08-03 12:51:27.458638,3,2,26
A000383,2025-09-02 12:51:27.458638,3,2,50
A000383,2025-11-01 12:51:27.458638,3,2,40
A000383,2025-12-01 12:51:27.458638,3,2,48
A000383,2025-12-31 12:51:27.458638,3,2,56
A000383,2026-01-30 12:51:27.458638,3,2,32
A000383,2026-03-01 12:51:27.458638,3,2,43
A000383,2026-03-31 12:51:27.458638,3,2,24
A000383,2026-04-30 12:51:27.458638,3,2,37
A000383,2026-05-30 12:51:27.458638,3,2,22
A000383,2026-06-29 12:51:27.458638,3,2,25
A000383,2026-07-29 12:51:27.458638,3,2,47
A000384,2024-02-27 11:08:13.358699,2,3,36
A000384,2024-03-28 11:08:13.358699,2,3,15
A000384,2024-05-27 11:08:13.358699,2,3,26
A000384,2024-06-26 11:08:13.358699,2,3,32
A000384,2024-08-25 11:08:13.358699,2,3,22
A000384,2024-09-24 11:08:13.358699,2,3,39
A000384,2024-10-24 11:08:13.358699,2,3,21
A000384,2024-11-23 11:08:13.358699,2,3,20
A000384,2024-12-23 11:08:13.358699,2,3,20
A000384,2025-01-22 11:08:13.358699,2,3,15
A000384,2025-02-21 11:08:13.358699,2,3,26
A000384,2025-03-23 11:08:13.358699,2,3,38
A000384,2025-04-22 11:08:13.358699,2,3,27
A000384,2025-05-22 11:08:13.358699,2,3,36
A000384,2025-06-21 11:08:13.358699,2,3,31
A000384,2025-07-21 11:08:13.358699,2,3,42
A000384,2025-08-20 11:08:13.358699,2,3,17
A000384,2025-09-19 11:08:13.358699,2,3,16
A000384,2025-10-19 11:08:13.358699,2,3,33
A000384,2025-12-18 11:08:13.358699,2,3,20
A000384,2026-01-17 11:08:13.358699,2,3,27
A000384,2026-02-16 11:08:13.358699,2,3,34
A000384,2026-03-18 11:08:13.358699,2,3,35
A000384,2026-04-17 11:08:13.358699,2,3,21
A000384,2026-05-17 11:08:13.358699,2,3,30
A000384,2026-06-16 11:08:13.358699,2,3,17
A000384,2026-07-16 11:08:13.358699,2,3,37
A000386,2024-11-13 09:44:06.884110,2,4,28
A000386,2024-12-13 09:44:06.884110,2,3,23
A000386,2025-01-12 09:44:06.884110,1,3,9
A000386,2025-02-11 09:44:06.884110,1,2,8
A000387,2024-07-24 06:17:50.827341,7,3,115
A000387,2024-08-23 06:17:50.827341,7,3,136
A000387,2024-09-22 06:17:50.827341,7,3,70
A000387,2024-10-22 06:17:50.827341,7,3,81
A000387,2024-11-21 06:17:50.827341,7,3,128
A000387,2024-12-21 06:17:50.827341,7,3,71
A000387,2025-01-20 06:17:50.827341,7,3,83
A000387,2025-02-19 06:17:50.827341,6,3,102
A000387,2025-03-21 06:17:50.827341,7,3,108
A000387,2025-04-20 06:17:50.827341,6,3,59
A000387,2025-05-20 06:17:50.827341,7,3,133
A000387,2025-06-19 06:17:50.827341,7,3,101
A000387,2025-07-19 06:17:50.827341,8,3,80
A000387,2025-08-18 06:17:50.827341,7,3,120
A000387,2025-09-17 06:17:50.827341,7,3,137
A000387,2025-10-17 06:17:50.827341,8,3,94
A000387,2025-11-16 06:17:50.827341,7,3,57
A000387,2025-12-16 06:17:50.827341,7,3,108
A000387,2026-01-15 06:17:50.827341,7,3,62
A000387,2026-02-14 06:17:50.827341,8,3,128
A000387,2026-03-16 06:17:50.827341,7,3,129
A000387,2026-04-15 06:17:50.827341,8,3,131
A000387,2026-05-15 06:17:50.827341,6,3,87
A000387,2026-06-14 06:17:50.827341,7,3,121
A000387,2026-07-14 06:17:50.827341,7,3,79
A000388,2024-07-15 07:21:15.952279,5,2,64
A000388,2024-08-14 07:21:15.952279,5,2,95
A000388,2024-09-13 07:21:15.952279,5,2,63
A000388,2024-10-13 07:21:15.952279,5,2,40
A000388,2024-11-12 07:21:15.952279,5,2,43
A000388,2024-12-12 07:21:15.952279,5,2,96
A000388,2025-01-11 07:21:15.952279,5,2,89
A000388,2025-02-10 07:21:15.952279,5,2,75
A000388,2025-03-12 07:21:15.952279,5,2,72
A000388,2025-04-11 07:21:15.952279,5,2,62
A000388,2025-05-11 07:21:15.952279,5,2,50
A000388,2025-06-10 07:21:15.952279,5,2,48
A000388,2025-07-10 07:21:15.952279,5,2,92
A000388,2025-08-09 07:21:15.952279,5,2,48
A000388,2025-09-08 07:21:15.952279,5,2,90
A000388,2025-10-08 07:21:15.952279,5,2,86
A000388,2025-11-07 07:21:15.952279,5,2,83
A000388,2025-12-07 07:21:15.952279,5,2,71
A000388,2026-01-06 07:21:15.952279,5,2,59
A000388,2026-02-05 07:21:15.952279,5,2,52
A000388,2026-03-07 07:21:15.952279,5,2,69
A000388,2026-04-06 07:21:15.952279,5,2,71
A000388,2026-05-06 07:21:15.952279,5,2,95
A000388,2026-06-05 07:21:15.952279,5,2,46
A000388,2026-07-05 07:21:15.952279,5,2,98
A000389,2024-11-19 13:32:05.391303,11,2,170
A000389,2024-12-19 13:32:05.391303,11,2,192
A000389,2025-01-18 13:32:05.391303,11,2,133
A000389,2025-02-17 13:32:05.391303,13,2,224
A000389,2025-03-19 13:32:05.391303,11,2,135
A000389,2025-04-18 13:32:05.391303,13,2,205
A000389,2025-05-18 13:32:05.391303,12,2,118
A000389,2025-06-17 13:32:05.391303,12,2,171
A000389,2025-07-17 13:32:05.391303,12,2,132
A000389,2025-08-16 13:32:05.391303,12,2,202
A000389,2025-09-15 13:32:05.391303,13,2,189
A000389,2025-10-15 13:32:05.391303,12,2,207
A000389,2025-11-14 13:32:05.391303,13,2,261
A000389,2025-12-14 13:32:05.391303,11,2,137
A000389,2026-01-13 13:32:05.391303,12,2,144
A000389,2026-02-12 13:32:05.391303,11,2,153
A000389,2026-03-14 13:32:05.391303,12,2,157
A000389,2026-04-13 13:32:05.391303,11,2,216
A000389,2026-05-13 13:32:05.391303,11,2,109
A000389,2026-06-12 13:32:05.391303,13,2,223
A000389,2026-07-12 13:32:05.391303,12,2,228
A000390,2024-01-21 03:51:45.792369,4,2,82
A000390,2024-02-20 03:51:45.792369,4,2,55
A000390,2024-03-21 03:51:45.792369,4,2,45
A000390,2024-04-20 03:51:45.792369,4,2,34
A000390,2024-05-20 03:51:45.792369,4,2,38
A000390,2024-06-19 03:51:45.792369,4,2,40
A000390,2024-07-19 03:51:45.792369,4,2,74
A000390,2024-08-18 03:51:45.792369,4,2,65
A000390,2024-09-17 03:51:45.792369,4,2,80
A000390,2024-10-17 03:51:45.792369,4,2,37
A000390,2024-11-16 03:51:45.792369,4,2,39
A000390,2024-12-16 03:51:45.792369,4,2,82
A000390,2025-01-15 03:51:45.792369,4,2,54
A000390,2025-02-14 03:51:45.792369,4,2,46
